companyCode,companyName,sapDocNo,reference,sapDocType,businessArea,fiscalYear,postingPeriod,docChqDate,postingDate,amountInLocalCurrency,SOA,localCurrency,amountInDocumentCurrency,documentCurrency,discountBaseAmount,gstAmount,netAmount,withHoldingTaxBaseAmount,withHoldingTaxAmount,vendorCustomer,vendorCustomerName,tradingPartner,text,hdrText,invSOReference,plant,purchasingDocument,deliveryNote,account,accountDescription,offsettingAccount,offsettingAccountName,grirOffsettingAccount,finalOffsettingAccount,finalOffsettingAccountName,wbsElement,postingKey,debitCredit,specialGLInd,reversalIndicator,clearingDocNo,clearingDate,entryDate,entryTime,nationalGST,grossAmountInLocalCurrency,deIndicator,poLine,entryLine
1000,Tata Steel Limited,51043071,CI0004107085,RE,9600,2020,1,1/27/2019,4/22/2019,-832.49,-705.50,INR,-832.49,INR,-832.49,-126.99,-705.50,0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51043071,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45082766,4/7/2019,22-04-2019,10:20:38 AM,0.00,-832.49,,,1
1000,Tata Steel Limited,51043072,CI0004107086,RE,9600,2020,1,1/27/2019,4/22/2019,"-27,251.51","-23,094.50",INR,"-27,251.51",INR,"-27,251.51","-4,157.01","-23,094.50",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51043072,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45082766,4/7/2019,22-04-2019,10:20:43 AM,0.00,"-27,251.51",,,1
1000,Tata Steel Limited,51043074,CI0004107099,RE,9600,2020,1,1/27/2019,4/22/2019,"-4,956.00","-4,200.00",INR,"-4,956.00",INR,"-4,956.00",-756.00,"-4,200.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51043074,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45082766,4/7/2019,22-04-2019,10:20:47 AM,0.00,"-4,956.00",,,1
1000,Tata Steel Limited,51043076,CI0004107100,RE,9600,2020,1,1/27/2019,4/22/2019,"-8,673.00","-7,350.00",INR,"-8,673.00",INR,"-8,673.00","-1,323.00","-7,350.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51043076,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45082766,4/7/2019,22-04-2019,10:20:53 AM,0.00,"-8,673.00",,,1
1000,Tata Steel Limited,51047406,CI0004107078,RE,9600,2020,1,1/27/2019,4/23/2019,"-21,655.36","-18,352.00",INR,"-21,655.36",INR,"-21,655.36","-3,303.36","-18,352.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047406,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:58:59 PM,0.00,"-21,655.36",,,1
1000,Tata Steel Limited,51047407,CI0004107079,RE,9600,2020,1,1/27/2019,4/23/2019,"-21,655.36","-18,352.00",INR,"-21,655.36",INR,"-21,655.36","-3,303.36","-18,352.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047407,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:04 PM,0.00,"-21,655.36",,,1
1000,Tata Steel Limited,51047408,CI0004107080,RE,9600,2020,1,1/27/2019,4/23/2019,"-7,858.80","-6,660.00",INR,"-7,858.80",INR,"-7,858.80","-1,198.80","-6,660.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047408,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:08 PM,0.00,"-7,858.80",,,1
1000,Tata Steel Limited,51047409,CI0004107081,RE,9600,2020,1,1/27/2019,4/23/2019,"-2,124.00","-1,800.00",INR,"-2,124.00",INR,"-2,124.00",-324.00,"-1,800.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047409,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:13 PM,0.00,"-2,124.00",,,1
1000,Tata Steel Limited,51047410,CI0004107082,RE,9600,2020,1,1/27/2019,4/23/2019,"-511,128.80","-433,160.00",INR,"-511,128.80",INR,"-511,128.80","-77,968.80","-433,160.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047410,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:17 PM,0.00,"-511,128.80",,,1
1000,Tata Steel Limited,51047411,CI0004107091,RE,9600,2020,1,1/27/2019,4/23/2019,"-4,956.00","-4,200.00",INR,"-4,956.00",INR,"-4,956.00",-756.00,"-4,200.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047411,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:22 PM,0.00,"-4,956.00",,,1
1000,Tata Steel Limited,51047412,CI0004107092,RE,9600,2020,1,1/27/2019,4/23/2019,"-61,914.60","-52,470.00",INR,"-61,914.60",INR,"-61,914.60","-9,444.60","-52,470.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047412,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:27 PM,0.00,"-61,914.60",,,1
1000,Tata Steel Limited,51047413,CI0004107093,RE,9600,2020,1,1/27/2019,4/23/2019,"-61,914.60","-52,470.00",INR,"-61,914.60",INR,"-61,914.60","-9,444.60","-52,470.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047413,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:31 PM,0.00,"-61,914.60",,,1
1000,Tata Steel Limited,51047414,CI0004107094,RE,9600,2020,1,1/27/2019,4/23/2019,"-61,961.33","-52,509.60",INR,"-61,961.33",INR,"-61,961.33","-9,451.73","-52,509.60",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047414,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:35 PM,0.00,"-61,961.33",,,1
1000,Tata Steel Limited,51047416,CI0004107095,RE,9600,2020,1,1/27/2019,4/23/2019,"-31,167.58","-26,413.20",INR,"-31,167.58",INR,"-31,167.58","-4,754.38","-26,413.20",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047416,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:39 PM,0.00,"-31,167.58",,,1
1000,Tata Steel Limited,51047418,CI0004107096,RE,9600,2020,1,1/27/2019,4/23/2019,"-14,018.40","-11,880.00",INR,"-14,018.40",INR,"-14,018.40","-2,138.40","-11,880.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Mail from Abhinandan Ojha on dtd 24.04.2019,2300049475,51047418,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45070150,19-06-2019,23-04-2019,5:59:43 PM,0.00,"-14,018.40",,,1
1000,Tata Steel Limited,51760890,80047380,RE,5010,2020,12,7/20/2010,3/18/2020,"-2,834.00","-2,834.00",INR,"-2,834.00",INR,"-2,834.00",0.00,"-2,834.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,GRIR CLEARING >3 YRS,GRIR Clearing > 3 yr,51760890,,2100206832,,2408402,Vendor Reconciliation Account - Domestic,2408413,Freight Clearing For Stores,6005102,6005102,Freight - Purchase of Stores,0,31,H,,,93393253,29-03-2020,18-03-2020,11:58:38 AM,0.00,"-2,834.00",,,1
1000,Tata Steel Limited,51760823,2,RE,5010,2020,12,7/23/2010,3/18/2020,"-7,802.46","-7,802.46",INR,"-7,802.46",INR,"-7,802.46",0.00,"-7,802.46",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,GRIR CLEARING >3 YRS,GRIR Clearing > 3 yr,51760823,,2100204812,,2408402,Vendor Reconciliation Account - Domestic,2408413,Freight Clearing For Stores,6005102,6005102,Freight - Purchase of Stores,0,31,H,,,93385931,28-03-2020,18-03-2020,11:47:29 AM,0.00,"-7,802.46",,,1
1000,Tata Steel Limited,51786309,1C DT.130910,RE,5030,2020,12,9/27/2010,3/31/2020,"-12,970.19","-12,970.19",INR,"-12,970.19",INR,"-12,970.19",0.00,"-12,970.19",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,GRIR Clearing > 3 years,GRIR Clearing > 3 Years,51786309,,3700479949,,2408402,Vendor Reconciliation Account - Domestic,2408413,Freight Clearing For Stores,6005102,6005102,Freight - Purchase of Stores,0,31,H,,,,,1/4/2020,5:32:54 PM,0.00,"-12,970.19",,,1
1000,Tata Steel Limited,51062273,CI0004107075,RE,9600,2020,1,1/27/2019,4/30/2019,"-43,091.71","-36,518.40",INR,"-43,091.71",INR,"-43,091.71","-6,573.31","-36,518.40",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049475,51062273,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45039858,10/5/2019,30-04-2019,10:42:08 AM,0.00,"-43,091.71",,,1
1000,Tata Steel Limited,51062274,CI0004107076,RE,9600,2020,1,1/27/2019,4/30/2019,"-121,118.98","-102,643.20",INR,"-121,118.98",INR,"-121,118.98","-18,475.78","-102,643.20",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049475,51062274,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45046601,20-05-2019,30-04-2019,10:42:13 AM,0.00,"-121,118.98",,,1
1000,Tata Steel Limited,51062276,CI0004107077,RE,9600,2020,1,1/27/2019,4/30/2019,"-13,345.80","-11,310.00",INR,"-13,345.80",INR,"-13,345.80","-2,035.80","-11,310.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049475,51062276,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45039858,10/5/2019,30-04-2019,10:42:17 AM,0.00,"-13,345.80",,,1
1000,Tata Steel Limited,51062277,CI0004107089,RE,9600,2020,1,1/27/2019,4/30/2019,"-2,950.00","-2,500.00",INR,"-2,950.00",INR,"-2,950.00",-450.00,"-2,500.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049475,51062277,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45039858,10/5/2019,30-04-2019,10:42:22 AM,0.00,"-2,950.00",,,1
1000,Tata Steel Limited,51062278,CI0004107090,RE,9600,2020,1,1/27/2019,4/30/2019,"-4,425.00","-3,750.00",INR,"-4,425.00",INR,"-4,425.00",-675.00,"-3,750.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049475,51062278,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45039858,10/5/2019,30-04-2019,10:42:27 AM,0.00,"-4,425.00",,,1
1000,Tata Steel Limited,51062279,CI0004107097,RE,9600,2020,1,1/27/2019,4/30/2019,"-3,186.00","-2,700.00",INR,"-3,186.00",INR,"-3,186.00",-486.00,"-2,700.00",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049475,51062279,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45039858,10/5/2019,30-04-2019,10:42:32 AM,0.00,"-3,186.00",,,1
1000,Tata Steel Limited,51062280,CI0004107098,RE,9600,2020,1,1/27/2019,4/30/2019,-660.80,-560.00,INR,-660.80,INR,-660.80,-100.80,-560.00,0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049475,51062280,,2300049475,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45039858,10/5/2019,30-04-2019,10:42:36 AM,0.00,-660.80,,,1
1000,Tata Steel Limited,51079211,2300039831,RE,9000,2020,2,5/9/2019,5/9/2019,-24.56,-24.56,INR,-24.56,INR,-24.56,0.00,-24.56,0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,*GR/IR Clearing,2300039831,51079211,,2300039831,,2408402,Vendor Reconciliation Account - Domestic,2408426,Oth chg Clearing For Capital (Project System ),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,,,9/5/2019,2:59:07 PM,0.00,-24.56,,,6
1000,Tata Steel Limited,51041862,SI1904100003,RE,9500,2020,1,4/19/2019,4/20/2019,"-236,918.20","-204,240.00",INR,"-236,918.20",INR,"-241,003.20","-36,763.20","-200,155.00","-204,240.00","-4,085.00",T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,CIVIL,4404421415,51041862,,4404421415,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149028,5149028,Mechanical Contract Jobs,0,31,H,,,45047801,21-05-2019,20-04-2019,12:20:32 PM,0.00,"-236,918.20",,,1
1000,Tata Steel Limited,51253749,OM/ARC/31,RE,9600,2020,4,7/23/2019,7/25/2019,"-529,366.00","-456,350.00",INR,"-529,366.00",INR,"-538,493.00","-82,143.00","-447,223.00","-456,350.00","-9,127.00",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791817,51253749,,4404791817,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,4:53:52 PM,0.00,"-529,366.00",,,1
1000,Tata Steel Limited,51253765,OM/ARC/32,RE,9600,2020,4,7/23/2019,7/25/2019,"-114,840.00","-99,000.00",INR,"-114,840.00",INR,"-116,820.00","-17,820.00","-97,020.00","-99,000.00","-1,980.00",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791828,51253765,,4404791828,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,4:57:56 PM,0.00,"-114,840.00",,,1
1000,Tata Steel Limited,51253765,OM/ARC/32,RE,9600,2020,4,7/23/2019,7/25/2019,"-447,876.00","-386,100.00",INR,"-447,876.00",INR,"-455,598.00","-69,498.00","-378,378.00","-386,100.00","-7,722.00",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791828,51253765,,4404791828,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,4:57:56 PM,0.00,"-447,876.00",,,2
1000,Tata Steel Limited,51253775,OM/ARC/33,RE,9600,2020,4,7/23/2019,7/25/2019,"-10,412.14","-8,975.99",INR,"-10,412.14",INR,"-10,591.67","-1,615.68","-8,796.46","-8,975.99",-179.53,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791822,51253775,,4404791822,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,5:01:01 PM,0.00,"-10,412.14",,,1
1000,Tata Steel Limited,51253775,OM/ARC/33,RE,9600,2020,4,7/23/2019,7/25/2019,"-412,678.98","-355,758.01",INR,"-412,678.98",INR,"-419,794.45","-64,036.44","-348,642.54","-355,758.01","-7,115.47",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404791822,51253775,,4404791822,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45117965,21-08-2019,25-07-2019,5:01:01 PM,0.00,"-412,678.98",,,2
1000,Tata Steel Limited,51786311,1B DT.130910,RE,5030,2020,12,9/27/2010,3/31/2020,"-9,016.07","-9,016.07",INR,"-9,016.07",INR,"-9,016.07",0.00,"-9,016.07",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,GRIR Clearing > 3 years,GRIR Clearing > 3 Years,51786311,,3700479961,,2408402,Vendor Reconciliation Account - Domestic,2408413,Freight Clearing For Stores,6005102,6005102,Freight - Purchase of Stores,0,31,H,,,,,1/4/2020,5:39:25 PM,0.00,"-9,016.07",,,1
1000,Tata Steel Limited,51786380,1A DT.130910,RE,5030,2020,12,9/27/2010,3/31/2020,"-33,456.06","-33,456.06",INR,"-33,456.06",INR,"-33,456.06",0.00,"-33,456.06",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,GRIR Clearing > 3 years,GRIR Clearing > 3 Years,51786380,,3700479963,,2408402,Vendor Reconciliation Account - Domestic,2408413,Freight Clearing For Stores,6005102,6005102,Freight - Purchase of Stores,0,31,H,,,,,2/4/2020,9:37:47 AM,0.00,"-33,456.06",,,1
1000,Tata Steel Limited,51214149,OM/ARC/29,RE,9600,2020,4,7/5/2019,7/8/2019,"-429,616.80","-370,360.00",INR,"-429,616.80",INR,"-437,024.80","-66,664.80","-362,952.00","-370,360.00","-7,408.00",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404719297,51214149,,4404719297,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45108277,5/8/2019,8/7/2019,11:30:58 AM,0.00,"-429,616.80",,,1
1000,Tata Steel Limited,51214169,OM/ARC/30,RE,9600,2020,4,7/5/2019,7/8/2019,"-355,956.80","-306,860.00",INR,"-355,956.80",INR,"-362,094.80","-55,234.80","-300,722.00","-306,860.00","-6,138.00",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,SUPPLY AND FIXING OF SHEET,4404719310,51214169,,4404719310,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149027,5149027,Civil Contract Jobs,0,31,H,,,45108277,5/8/2019,8/7/2019,11:34:29 AM,0.00,"-355,956.80",,,1
1000,Tata Steel Limited,51214184,OM/CLEAN/10,RE,9600,2020,4,7/5/2019,7/8/2019,"-206,507.32","-178,024.00",INR,"-206,507.32",INR,"-210,068.32","-32,044.32","-174,463.00","-178,024.00","-3,561.00",T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,CLEANING OF ROOF,4404719301,51214184,,4404719301,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5020001,5020001,REPAIRS TO BUILDINGS.,0,31,H,,,45108277,5/8/2019,8/7/2019,11:38:13 AM,0.00,"-206,507.32",,,1
1000,Tata Steel Limited,51342555,SI1904100032,RE,9500,2020,6,8/28/2019,9/2/2019,"-118,470.88","-102,130.40",INR,"-118,470.88",INR,"-120,513.88","-18,383.48","-100,087.40","-102,130.40","-2,043.00",T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date :29.08.2019,4404904823,51342555,,4404904823,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149028,5149028,Mechanical Contract Jobs,0,31,H,,,45148134,1/10/2019,2/9/2019,5:04:51 PM,0.00,"-118,470.88",,,1
1000,Tata Steel Limited,51093980,CI0004105707,RE,9600,2020,2,11/29/2018,5/15/2019,"-619,500.00","-525,000.00",INR,"-619,500.00",INR,"-619,500.00","-94,500.00","-619,500.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049646,51093980,,2300049646,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45049791,23-05-2019,15-05-2019,6:10:12 PM,0.00,"-619,500.00",,,1
1000,Tata Steel Limited,51087756,CI0004105747,RE,9600,2020,2,11/30/2018,5/14/2019,"-1,937,796.00","-1,642,200.00",INR,"-1,937,796.00",INR,"-1,937,796.00","-295,596.00","-1,937,796.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049646,51087756,,2300049646,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45046600,20-05-2019,14-05-2019,11:06:56 AM,0.00,"-1,937,796.00",,,1
1000,Tata Steel Limited,51087758,CI0004105748,RE,9600,2020,2,11/30/2018,5/14/2019,"-1,937,796.00","-1,642,200.00",INR,"-1,937,796.00",INR,"-1,937,796.00","-295,596.00","-1,937,796.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049646,51087758,,2300049646,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45046600,20-05-2019,14-05-2019,11:07:01 AM,0.00,"-1,937,796.00",,,1
1000,Tata Steel Limited,51093981,CI0004105749,RE,9600,2020,2,11/30/2018,5/15/2019,"-1,850,240.00","-1,568,000.00",INR,"-1,850,240.00",INR,"-1,850,240.00","-282,240.00","-1,850,240.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049646,51093981,,2300049646,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45049791,23-05-2019,15-05-2019,6:10:16 PM,0.00,"-1,850,240.00",,,1
1000,Tata Steel Limited,51093982,CI0004105750,RE,9600,2020,2,11/30/2018,5/15/2019,"-1,639,610.00","-1,389,500.00",INR,"-1,639,610.00",INR,"-1,639,610.00","-250,110.00","-1,639,610.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300049646,51093982,,2300049646,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45049791,23-05-2019,15-05-2019,6:10:20 PM,0.00,"-1,639,610.00",,,1
1000,Tata Steel Limited,51050682,GSEZ/ERE-RAB-03,RE,9650,2020,1,12/28/2018,4/25/2019,"-11,906.85","24,842.32",INR,"-11,906.85",INR,"-12,112.85","-36,954.56","-11,906.85","-9,751.37",-205.39,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,3800014331,51050682,,3800014331,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149106,5149106,CAPITAL EXPENSES,0,31,H,,,,,25-04-2019,12:12:59 PM,0.00,"-11,906.85",,,8
1000,Tata Steel Limited,51050682,GSEZ/ERE-RAB-03,RE,9650,2020,1,12/28/2018,4/25/2019,"-214,335.34","-218,032.56",INR,"-214,335.34",INR,"-218,031.34",0.00,"-214,335.34","-175,534.61","-3,697.22",T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,3800014331,51050682,,3800014331,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45028294,26-04-2019,25-04-2019,12:12:59 PM,0.00,"-214,335.34",,,6
1000,Tata Steel Limited,51050682,GSEZ/ERE-RAB-03,RE,9650,2020,1,12/28/2018,4/25/2019,"-11,906.85","-12,112.24",INR,"-11,906.85",INR,"-12,112.85",0.00,"-11,906.85","-9,751.37",-205.39,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,3800014331,51050682,,3800014331,,2408402,Vendor Reconciliation Account - Domestic,2408422,GR/IR Account  -  Services & Capital,5149106,5149106,CAPITAL EXPENSES,0,31,H,,,,,25-04-2019,12:12:59 PM,0.00,"-11,906.85",,,7
